statut_pdc;arrondissement;nom_station;nbre_pdc;date_mise_en_service;coordonneesxy
En service;14e Arrondissement;Paris | Rue Raymond Losserand 145;7;2021-10-19T15:36:30+00:00;48.83126, 2.313088
En service;13e Arrondissement;Paris | Rue de Tolbiac 245;6;2022-06-17T07:59:12+00:00;48.826233, 2.34245
En service;13e Arrondissement;Paris | Rue Marie-Andrée Lagroua Weil-Halle 2;4;2021-11-03T09:07:57+00:00;48.82764, 2.3810866
En service;12e Arrondissement;Paris | Rue Antoine-Julien Henard 3;6;2021-10-26T14:10:18+00:00;48.84154, 2.389211
En service;10e Arrondissement;Paris | Rue du Faubourg Saint-Denis 91;4;2021-11-16T16:27:38+00:00;48.87407, 2.3551424
En service;10e Arrondissement;Paris | Rue de Paradis  28;6;2021-12-14T14:23:55+00:00;48.875076, 2.352321
En service;09e Arrondissement;Paris | Rue Milton 12;6;2021-10-26T14:09:34+00:00;48.87772, 2.3409176
En service;09e Arrondissement;Paris | boulevard de la Madeleine  8;4;2023-03-29T09:08:52+00:00;48.86972, 2.326691
En service;08e Arrondissement;Paris | Rue de Courcelles 40;6;2021-10-26T14:17:52+00:00;48.876186, 2.3082976
En service;08e Arrondissement;Paris | Avenue Matignon 2;6;2021-10-19T15:28:18+00:00;48.87006, 2.312597
En service;07e Arrondissement;Paris | place du Président Mithouard 6;6;2021-10-19T15:48:32+00:00;48.851284, 2.312916
En service;05e Arrondissement;Paris | Rue Linnée 18;7;2021-10-06T15:31:12+00:00;48.845257, 2.3548336
En service;06e Arrondissement;Paris | Rue Joseph Bara 15;5;2021-10-19T15:47:18+00:00;48.84189, 2.333149
En service;Paris centre;Paris | Rue du Temple 36;4;2021-10-19T15:14:21+00:00;48.85967, 2.3542652
En service;Paris centre;Paris | Rue de Turenne 98;5;2021-10-12T15:33:28+00:00;48.86235, 2.3648512
En service;19e Arrondissement;Paris | Rue de Crimée 8;5;2021-09-29T09:58:45+00:00;48.8777, 2.3916
En service;18e Arrondissement;Paris | Boulevard de Clichy 2;5;2021-09-14T14:17:55+00:00;48.8823, 2.3395
En service;18e Arrondissement;Paris | Rue Championnet 28;6;2021-09-14T15:06:38+00:00;48.8954, 2.35
En service;16e Arrondissement;Paris | Avenue Henri Martin 70;6;2021-09-07T10:26:35+00:00;48.8646, 2.2754
En service;17e Arrondissement;Paris | Rue Marguerite Long 11;6;2021-09-07T09:47:49+00:00;48.8914, 2.304
En service;16e Arrondissement;Paris | Boulevard Émile Augier 20;4;2021-09-14T14:05:57+00:00;48.8603, 2.274
En service;16e Arrondissement;Paris | Avenue Georges Mandel 42 bis;6;2021-09-01T00:00:00+00:00;48.864, 2.2806
En service;15e Arrondissement;Paris |  Avenue Émile Zola 143;6;2021-09-07T10:12:28+00:00;48.8472, 2.2953
En service;19e Arrondissement;Paris |  Rue Botzaris 50;7;2021-08-26T13:54:51+00:00;48.8792, 2.3839
En service;15e Arrondissement;Paris | Rue Jean Sicard 1;7;2021-08-11T10:57:31+00:00;48.8287, 2.2989
En service;13e Arrondissement;Paris | Rue Bobillot 16;6;2021-09-21T13:38:02+00:00;48.82958, 2.3537664
En service;13e Arrondissement;Paris | Rue Bobillot 16;6;2021-09-21T13:37:58+00:00;48.82958, 2.3537664
En service;11e Arrondissement;Paris | Avenue de la République 5;6;2021-10-12T15:28:37+00:00;48.86661, 2.36784
En service;09e Arrondissement;Paris | Rue du conservatoire 13;6;2021-08-17T09:54:59+00:00;48.87359, 2.3466527
En service;08e Arrondissement;Paris | Rue de Liège 24;6;2021-09-21T13:26:22+00:00;48.879597, 2.3263307
En service;12e Arrondissement;Paris | Boulevard de la Bastille 20;6;2021-09-01T07:37:09+00:00;48.84837, 2.367915
En service;08e Arrondissement;Paris | Rue François 1er 38;6;2021-09-21T13:14:13+00:00;48.86821, 2.3046348
En service;08e Arrondissement;Paris | Avenue George V 44;6;2021-09-21T13:10:47+00:00;48.87057, 2.301121
En service;09e Arrondissement;Paris | Rue de la Chaussée d'Antin 5;5;2021-08-26T16:21:33+00:00;48.871643, 2.3338861
En service;08e Arrondissement;Paris | Rue de Courcelles 69;7;2021-09-14T13:58:53+00:00;48.87835, 2.3044934
En service;06e Arrondissement;Paris | Rue Jacques Callot 5;4;2021-08-11T10:12:38+00:00;48.855206, 2.337108
En service;Paris centre;Paris | Rue Vivienne 43;4;2021-11-03T09:23:25+00:00;48.870564, 2.3408933
En service;20e Arrondissement;Paris | Rue de Bagnolet 142;6;2021-07-21T16:00:33+00:00;48.86143, 2.4056437
En service;15e Arrondissement;Paris | Rue de la Fédération 10;6;2021-07-13T14:45:31+00:00;48.85482, 2.2904053
En service;17e Arrondissement;Paris | Avenue de la Porte Pouchet 6;6;2021-07-12T13:58:30+00:00;48.897976, 2.323452
En service;17e Arrondissement;Paris | Avenue de la Porte Pouchet 6;6;2021-07-12T13:57:57+00:00;48.897976, 2.323452
En service;16e Arrondissement;Paris | Avenue d'Iéna  63;6;2021-07-07T08:22:49+00:00;48.87133, 2.295196
En service;15e Arrondissement;Paris | Rue de Lourmel 79;4;2021-07-09T06:46:25+00:00;48.845108, 2.287503
En service;16e Arrondissement;Paris | Rue Jean de la Fontaine 42;4;2021-07-09T00:00:00+00:00;48.850998, 2.2719011
En service;16e Arrondissement;Paris | Rue Jean de la Fontaine 42;4;2021-07-09T12:33:41+00:00;48.850998, 2.2719011
En service;15e Arrondissement;Paris | Rue Cotentin 29;7;2022-01-21T14:34:07+00:00;48.838547, 2.312675
En service;18e Arrondissement;Paris | Rue Fernand Labori  1;7;2021-07-13T12:41:52+00:00;48.898304, 2.3423252
En service;17e Arrondissement;Paris | Place Charles Fillion  22;6;2021-07-07T08:16:26+00:00;48.888447, 2.3160603
En service;15e Arrondissement;Paris | Avenue Emile Zola 65;4;2021-07-01T07:52:09+00:00;48.846703, 2.2844167
En service;15e Arrondissement;Paris | Rue Miollis 21;7;2021-07-13T14:28:14+00:00;48.845806, 2.3038075
En service;10e Arrondissement;Paris | Avenue Richerand 11;7;2021-07-07T09:04:29+00:00;48.87237, 2.366288
En service;12e Arrondissement;Paris | Avenue de Saint-Mandé 94;6;2021-07-27T00:00:00+00:00;48.8444, 2.407044
En service;14e Arrondissement;Paris | Rue Broussais  32;6;2021-06-17T14:37:33+00:00;48.82844, 2.336613
En service;11e Arrondissement;Paris | Rue Saint-Maur 36;4;2021-06-18T13:18:00+00:00;48.861534, 2.3809278
En service;11e Arrondissement;Paris | Boulevard Richard Lenoir 36;4;2021-06-18T11:16:42+00:00;48.857258, 2.37139
En service;11e Arrondissement;Paris | Rue de la Roquette  162;7;2021-07-08T12:34:47+00:00;48.858604, 2.384125
En service;12e Arrondissement;Paris | Rue du Charolais 2;6;2021-07-01T10:24:22+00:00;48.83919, 2.387853
En service;11e Arrondissement;Paris | Avenue Ledru Rollin 155;7;2021-06-30T14:57:26+00:00;48.855328, 2.378338
En service;12e Arrondissement;Paris | Avenue du Docteur Arnold Netter 10;5;2021-06-10T14:16:20+00:00;48.841637, 2.4049802
En service;09e Arrondissement;Paris | Rue de Chateaudun  21;3;2021-06-10T09:09:16+00:00;48.87592, 2.3382897
En service;10e Arrondissement;Paris | Rue Pierre Chausson 1;4;2021-05-19T13:32:51+00:00;48.87026, 2.3600461
En service;Paris centre;Paris | Rue François Miron 80;5;2021-11-25T13:08:53+00:00;48.855366, 2.3591938
En service;Paris centre;Paris | Quai aux Fleurs 23;4;2021-06-23T09:00:43+00:00;48.854847, 2.3505278
En service;Paris centre;Paris | Rue Saint-Martin 204;4;2021-05-12T10:02:42+00:00;48.86334, 2.3526978
En service;20e Arrondissement;Paris | Rue de la Plaine 25;6;2021-05-19T16:06:12+00:00;48.85006, 2.4019644
En service;Paris centre;Paris | Rue Jean-Jacques Rousseau 62;4;2021-05-12T10:00:05+00:00;48.86409, 2.3437343
En service;16e Arrondissement;Paris | Rue Molitor 16;6;2021-04-01T07:04:23+00:00;48.845284, 2.2640333
En service;20e Arrondissement;Paris | Rue des Pyrénées 127;1;2021-03-15T14:42:24+00:00;48.857094, 2.403802
En service;16e Arrondissement;Paris | Avenue d'Iéna 37;3;2021-03-15T14:42:11+00:00;48.86851, 2.295469
En service;15e Arrondissement;Paris | Avenue du Maine 16/18;2;2021-03-15T14:42:07+00:00;48.843754, 2.320272
En service;11e Arrondissement;Paris | Rue Saint-Maur 94;3;2021-03-15T14:41:58+00:00;48.865356, 2.377939
En service;09e Arrondissement;Paris | Boulevard de Clichy 31;3;2021-03-15T14:41:56+00:00;48.88264, 2.335728
En service;05e Arrondissement;Paris | Rue Saint-Jacques 34;3;2021-03-15T14:41:51+00:00;48.850613, 2.3453429
En service;07e Arrondissement;Paris | Avenue de Saxe 10;3;2021-03-01T18:31:30+00:00;48.84975, 2.3074996
En service;05e Arrondissement;Paris | Rue Claude Bernard 36;5;2024-10-10T15:26:53+00:00;48.839592, 2.3480084
En service;16e Arrondissement;Paris | SAEMES Parking Porte d'Auteuil;15;2022-10-19T16:27:30+00:00;48.846973, 2.2558389
En service;Paris centre;Paris | SAGS Parking Lobau;21;2022-07-29T07:22:57+00:00;48.856796, 2.3538697
En service;18e Arrondissement;Paris | Rue Ordener 120;5;2021-12-01T10:26:29+00:00;48.893276, 2.3395
En service;18e Arrondissement;Paris | Rue Ravignan 1bis;6;2021-12-14T14:20:25+00:00;48.88508, 2.3375535
En service;17e Arrondissement;Paris | Avenue de Niel 28;5;2021-11-23T16:27:46+00:00;48.88103, 2.2956283
En service;16e Arrondissement;Paris | Rue du Ranelagh 33;6;2021-11-09T11:02:59+00:00;48.853813, 2.2768772
En service;15e Arrondissement;Paris | Avenue du Maine 4;6;2021-11-03T09:17:21+00:00;48.844707, 2.3198109
En service;14e Arrondissement;Paris | Rue Raymond Losserand 145;7;2021-10-22T15:16:33+00:00;48.83126, 2.313088
En service;14e Arrondissement;Paris | Avenue Jean Moulin 34;6;2021-10-19T15:32:57+00:00;48.82668, 2.3237355
En service;13e Arrondissement;Paris | boulevard Vincent Auriol 143;6;2021-10-26T14:01:08+00:00;48.832825, 2.36241
En service;13e Arrondissement;Paris | Rue du Docteur Leray 10;4;2021-11-23T16:34:20+00:00;48.82325, 2.354296
En service;12e Arrondissement;Paris | cours de Vincennes 120;4;2021-12-08T09:18:30+00:00;48.846306, 2.410751
En service;11e Arrondissement;Paris | Boulevard Richard Lenoir 110;6;2021-11-23T16:29:29+00:00;48.864063, 2.3713984
En service;10e Arrondissement;Paris | Rue du Faubourg Saint-Denis 91;4;2021-11-16T16:27:43+00:00;48.87407, 2.3551424
En service;10e Arrondissement;Paris | Rue du Faubourg Saint-Denis 91;4;2021-11-16T16:27:27+00:00;48.87407, 2.3551424
En service;09e Arrondissement;Paris | Rue la Fayette 56;6;2022-08-01T09:54:40+00:00;48.875465, 2.342083
En service;08e Arrondissement;Paris | Rue Tronchet 19;6;2021-10-26T14:18:09+00:00;48.87236, 2.326167
En service;08e Arrondissement;Paris | Avenue Matignon 2;6;2021-10-19T15:26:51+00:00;48.87006, 2.312597
En service;07e Arrondissement;Paris | boulevard Saint-Germain 188;4;2021-10-19T15:29:59+00:00;48.85461, 2.329982
En service;07e Arrondissement;Paris | Boulevard des Invalides  21;6;2021-12-14T14:25:56+00:00;48.85582, 2.3152447
En service;07e Arrondissement;Paris | place du Président Mithouard 6;6;2021-10-19T15:49:12+00:00;48.851284, 2.312916
En service;05e Arrondissement;Paris | Rue Monge 112;5;2021-09-29T10:11:20+00:00;48.839275, 2.3507414
En service;05e Arrondissement;Paris | Rue Paul Painlevé 7;5;2021-10-12T15:47:30+00:00;48.849903, 2.3444285
En service;05e Arrondissement;Paris | Rue Linnée 18;7;2021-10-06T15:31:06+00:00;48.845257, 2.3548336
En service;Paris centre;Paris | Rue du Temple 36;4;2021-10-19T15:12:45+00:00;48.85967, 2.3542652
En service;Paris centre;Paris | Rue Sainte-Croix de la Bretonnerie 37;4;2021-10-12T15:39:25+00:00;48.858505, 2.3543751
En service;20e Arrondissement;Paris | Rue de Lagny 117;6;2021-09-29T10:29:32+00:00;48.8492, 2.4133
En service;20e Arrondissement;Paris | Rue Frédéric Loliée 5;6;2021-09-29T10:17:26+00:00;48.8495, 2.4062
En service;20e Arrondissement;Paris | Rue Frédéric Loliée 5;6;2021-09-29T10:17:08+00:00;48.8495, 2.4062
En service;18e Arrondissement;Paris | Boulevard de Clichy 2;5;2021-09-14T14:17:58+00:00;48.8823, 2.3395
En service;18e Arrondissement;Paris | Rue Championnet 28;6;2021-09-14T15:06:51+00:00;48.8954, 2.35
En service;16e Arrondissement;Paris | Rue d'Auteuil 55;6;2021-09-14T14:08:45+00:00;48.8478, 2.2636
En service;17e Arrondissement;Paris | Rue Legendre 126;5;2022-02-03T10:12:54+00:00;48.8888, 2.3222
En service;17e Arrondissement;Paris | Rue des Batignolles 27;4;2022-08-10T14:58:37+00:00;48.8847, 2.3213
En service;17e Arrondissement;Paris | Rue Dulong 67;5;2021-09-14T14:53:31+00:00;48.8863, 2.3151
En service;16e Arrondissement;Paris | Avenue Marceau 1;5;2021-09-07T10:31:55+00:00;48.8655, 2.2996
En service;17e Arrondissement;Paris | Rue Marguerite Long 11;6;2021-09-07T09:47:54+00:00;48.8914, 2.304
En service;16e Arrondissement;Paris | Avenue Georges Mandel 1;6;2021-09-07T10:29:34+00:00;48.863, 2.2858
En service;15e Arrondissement;Paris | Rue Beaugrenelle 4;6;2021-09-01T07:56:17+00:00;48.8479, 2.2847
En service;15e Arrondissement;Paris | Rue Balard 108;6;2021-09-07T10:15:51+00:00;48.8373, 2.2787
En service;16e Arrondissement;Paris | Avenue Mozart 68;6;2021-09-21T13:17:12+00:00;48.8534, 2.2685
En service;15e Arrondissement;Paris | Boulevard de Grenelle 139;6;2021-11-16T16:18:07+00:00;48.8483, 2.301
En service;15e Arrondissement;Paris |  Avenue Émile Zola 143;6;2021-09-07T10:12:35+00:00;48.8472, 2.2953
En service;18e Arrondissement;Paris | Rue Jean-François Lépine 1;7;2021-08-17T09:31:49+00:00;48.8861, 2.3591
En service;15e Arrondissement;Paris | Rue de Dantzig 80;7;2021-09-01T07:53:17+00:00;48.8304, 2.295999
En service;13e Arrondissement;Paris | Rue des Frigos 24;6;2021-09-29T10:04:02+00:00;48.83171, 2.379246
En service;13e Arrondissement;Paris | Rue des Frigos 24;6;2021-09-29T10:03:44+00:00;48.83171, 2.379246
En service;14e Arrondissement;Paris | Rue Castagnou 10;7;2021-09-06T00:00:00+00:00;48.83273, 2.32608
En service;11e Arrondissement;Paris | Bis Avenue Parmentier 125;6;2021-08-26T10:19:43+00:00;48.86908, 2.371679
En service;11e Arrondissement;Paris | Rue Faidherbe 27;5;2021-08-25T16:14:59+00:00;48.852573, 2.3830369
En service;12e Arrondissement;Paris | Avenue Ledru Rollin 20;6;2024-08-19T10:58:41+00:00;48.84652, 2.3692153
En service;10e Arrondissement;Paris | Rue Beaurepaire 31;6;2021-08-17T09:41:32+00:00;48.87119, 2.364206
En service;10e Arrondissement;Paris | Rue Beaurepaire 31;6;2021-08-17T09:41:28+00:00;48.87119, 2.364206
En service;08e Arrondissement;Paris | Rue de Liège 24;6;2021-09-21T13:26:18+00:00;48.879597, 2.3263307
En service;12e Arrondissement;Paris | Boulevard de la Bastille 20;6;2021-09-01T00:00:00+00:00;48.84837, 2.367915
En service;07e Arrondissement;Paris | Rue Ernest Psichari 13;6;2021-08-17T10:11:39+00:00;48.85617, 2.308076
En service;07e Arrondissement;Paris | Rue Ernest Psichari 13;6;2021-08-17T10:11:34+00:00;48.85617, 2.308076
En service;08e Arrondissement;Paris | Rue Francois 1er 7;7;2021-08-19T00:00:00+00:00;48.865772, 2.308419
En service;08e Arrondissement;Paris | Rue Francois 1er 7;7;2021-08-19T08:33:59+00:00;48.865772, 2.308419
En service;07e Arrondissement;Paris | Avenue de la Bourdonnais 45;6;2021-09-01T07:34:29+00:00;48.85807, 2.299582
En service;05e Arrondissement;Paris | Rue Gay-Lussac 66;5;2021-08-11T10:54:11+00:00;48.842007, 2.3430684
En service;Paris centre;Paris | Rue d'Uzès 1;5;2021-10-12T16:14:51+00:00;48.870422, 2.3454537
En service;18e Arrondissement;Paris | Rue Custine 17;6;2021-07-21T15:51:29+00:00;48.88836, 2.3480344
En service;18e Arrondissement;Paris | Rue Charles Hermite 52;6;2021-07-21T15:55:02+00:00;48.89905, 2.3649826
En service;19e Arrondissement;Paris | Rue Jacques Duchesne 1;6;2021-07-13T13:11:31+00:00;48.898933, 2.3740363
En service;18e Arrondissement;Paris | Rue Henri Huchard 48;6;2021-07-13T12:28:12+00:00;48.89919, 2.330375
En service;17e Arrondissement;Paris | Rue de la Jonquière 66;4;2021-07-13T12:11:51+00:00;48.894165, 2.3211582
En service;17e Arrondissement;Paris | Rue de la Jonquière 66;4;2021-07-13T12:11:32+00:00;48.894165, 2.3211582
En service;20e Arrondissement;Paris | Rue Julien Lacroix 39;6;2021-07-07T09:10:57+00:00;48.86986, 2.38494
En service;16e Arrondissement;Paris | square Tolstoï 2;6;2021-07-22T15:34:27+00:00;48.8531, 2.261698
En service;15e Arrondissement;Paris | Rue de la Convention 171;5;2021-07-09T06:43:46+00:00;48.838314, 2.2943442
En service;15e Arrondissement;Paris | Rue des Morillons 95;6;2021-07-13T13:54:08+00:00;48.831997, 2.3048475
En service;16e Arrondissement;Paris | Rue des Eaux  2;5;2021-11-09T11:00:29+00:00;48.85666, 2.2856026
En service;15e Arrondissement;Paris | Avenue Félix Faure 109;4;2021-07-01T07:53:38+00:00;48.83892, 2.282485
En service;15e Arrondissement;Paris | Avenue Félix Faure 109;4;2021-07-01T07:53:32+00:00;48.83892, 2.282485
En service;19e Arrondissement;Paris | Avenue de Flandre 61;7;2021-07-12T13:51:01+00:00;48.888195, 2.37308
En service;15e Arrondissement;Paris | Rue Leblanc  19;5;2021-06-24T13:23:23+00:00;48.83984, 2.273328
En service;16e Arrondissement;Paris | Avenue Raphaël 20;6;2021-07-12T13:40:00+00:00;48.85926, 2.267881
En service;15e Arrondissement;Paris | Rue Miollis 21;7;2021-07-13T00:00:00+00:00;48.845806, 2.3038075
En service;10e Arrondissement;Paris | Avenue Richerand 11;7;2021-07-07T09:05:27+00:00;48.87237, 2.366288
En service;13e Arrondissement;Paris | Boulevard Arago 52;5;2021-06-17T14:45:55+00:00;48.835163, 2.3446052
En service;12e Arrondissement;Paris | Boulevard Diderot 73;5;2021-06-18T09:43:02+00:00;48.84733, 2.3856323
En service;11e Arrondissement;Paris | Rue de la Roquette  162;7;2021-07-08T12:35:11+00:00;48.858604, 2.384125
En service;20e Arrondissement;Paris | Rue de Belleville 265;7;2021-07-07T09:21:29+00:00;48.87559, 2.399738
En service;15e Arrondissement;Paris | Rue Lacordaire 56;7;2021-09-14T14:11:45+00:00;48.841404, 2.28136
En service;15e Arrondissement;Paris | Rue du Colonel Pierre Avia 1;7;2021-07-22T15:11:07+00:00;48.8326, 2.2788854
En service;08e Arrondissement;Paris | Rue de Rome 46;5;2021-06-25T12:01:54+00:00;48.87839, 2.3225684
En service;07e Arrondissement;Paris | Avenue de Ségur  55;6;2021-06-17T13:04:18+00:00;48.849297, 2.3077698
En service;07e Arrondissement;Paris | Rue Chanaleilles 1;5;2022-02-04T17:55:13+00:00;48.85304, 2.3190124
En service;10e Arrondissement;Paris | Rue Pierre Chausson 1;4;2021-05-19T13:33:09+00:00;48.87026, 2.3600461
En service;06e Arrondissement;Paris | Rue Danton 8;6;2021-05-19T18:31:25+00:00;48.85262, 2.342107
En service;Paris centre;Paris | Boulevard Bourdon 9;6;2021-05-28T15:52:48+00:00;48.848423, 2.366004
En service;16e Arrondissement;Paris | Rue Molitor 16;6;2021-04-01T07:04:57+00:00;48.845284, 2.2640333
En service;19e Arrondissement;Paris | Avenue de Flandre 10;3;2021-03-15T14:42:20+00:00;48.88472, 2.369961
En service;16e Arrondissement;Paris | Avenue Victor Hugo 45;3;2021-03-15T14:42:13+00:00;48.871464, 2.289894
En service;15e Arrondissement;Paris | Rue Theophraste Renaudot 21;3;2021-10-01T20:53:41+00:00;48.841286, 2.296744
En service;15e Arrondissement;Paris | Rue de la Convention 99;3;2021-04-14T06:34:44+00:00;48.841663, 2.286931
En service;13e Arrondissement;Paris | Boulevard Vincent-Auriol 137;3;2021-03-15T14:42:01+00:00;48.832893, 2.363025
En service;13e Arrondissement;Paris | Boulevard Vincent-Auriol 137;3;2021-03-15T14:42:01+00:00;48.832893, 2.363025
En service;12e Arrondissement;Paris | Rue Changarnier 4;3;2021-03-26T08:41:50+00:00;48.845264, 2.411238
En service;06e Arrondissement;Paris | Rue de Rennes 66;3;2021-12-13T12:01:44+00:00;48.852127, 2.331346
En service;05e Arrondissement;Paris | Place du Panthéon 17;3;2021-03-15T14:41:50+00:00;48.845715, 2.345032
En service;16e Arrondissement;Paris | SAEMES Parking Porte d'Auteuil;15;2023-12-28T16:02:58+00:00;48.846973, 2.2558389
En service;Paris centre;Paris | SAGS Parking Lobau;21;2022-05-17T07:02:25+00:00;48.856796, 2.3538697
En service;20e Arrondissement;Paris | rue Frédérick Lemaître 5;6;2021-12-08T10:09:46+00:00;48.873646, 2.3911798
En service;16e Arrondissement;Paris | Avenue Marceau  59;5;2023-03-16T14:39:19+00:00;48.869892, 2.2976446
En service;19e Arrondissement;Paris | Rue Manin 159;6;2021-11-03T09:15:12+00:00;48.886097, 2.3936
En service;18e Arrondissement;Paris | Rue Ravignan 1bis;6;2021-12-14T14:20:55+00:00;48.88508, 2.3375535
En service;17e Arrondissement;Paris | Rue Navier 47;6;2021-11-23T16:24:06+00:00;48.895756, 2.3242009
En service;16e Arrondissement;Paris | Rue du Ranelagh 33;6;2021-11-09T11:03:04+00:00;48.853813, 2.2768772
En service;15e Arrondissement;Paris | Rue de Vouillé 47;4;2021-11-09T10:52:04+00:00;48.83389, 2.3081343
En service;14e Arrondissement;Paris | Boulevard Jourdan 26;7;2021-10-19T15:19:12+00:00;48.82076, 2.3370783
En service;14e Arrondissement;Paris | Avenue de la Porte de Montrouge 8;6;2021-10-26T14:00:32+00:00;48.82306, 2.322823
En service;14e Arrondissement;Paris | Rue Raymond Losserand 145;7;2021-10-19T15:37:03+00:00;48.83126, 2.313088
En service;13e Arrondissement;Paris | boulevard Vincent Auriol 143;6;2021-10-26T14:01:51+00:00;48.832825, 2.36241
En service;13e Arrondissement;Paris | Rue de Tolbiac 147;6;2021-11-03T10:03:09+00:00;48.826084, 2.358049
En service;12e Arrondissement;Paris | boulevard de Picpus 7;7;2021-11-09T11:05:09+00:00;48.840687, 2.400428
En service;12e Arrondissement;Paris | boulevard de Picpus 7;7;2021-11-09T11:04:49+00:00;48.840687, 2.400428
En service;10e Arrondissement;Paris | boulevard de la Villette  55;5;2021-11-23T16:26:04+00:00;48.87565, 2.372715
En service;09e Arrondissement;Paris | Rue Milton 12;6;2021-10-26T14:07:39+00:00;48.87772, 2.3409176
En service;09e Arrondissement;Paris | boulevard Rochechouart 31;7;2021-11-16T16:38:48+00:00;48.882973, 2.345487
En service;08e Arrondissement;Paris | Rue Tronchet 19;6;2021-10-26T14:16:57+00:00;48.87236, 2.326167
En service;07e Arrondissement;Paris | place du Président Mithouard 6;6;2021-10-19T15:48:13+00:00;48.851284, 2.312916
En service;05e Arrondissement;Paris | Rue Monge 112;5;2021-09-29T10:11:33+00:00;48.839275, 2.3507414
En service;06e Arrondissement;Paris | Rue Joseph Bara 15;5;2021-10-19T15:47:03+00:00;48.84189, 2.333149
En service;Paris centre;Paris | Rue de Turenne 98;5;2021-10-12T15:34:11+00:00;48.86235, 2.3648512
En service;20e Arrondissement;Paris | Boulevard Mortier 15;5;2021-09-29T10:00:39+00:00;48.8657, 2.4087
En service;20e Arrondissement;Paris | Boulevard de Charonne 52;6;2021-09-29T10:14:12+00:00;48.8519, 2.3982
En service;19e Arrondissement;Paris | Rue de Crimée 8;5;2021-09-29T09:58:53+00:00;48.8777, 2.3916
En service;19e Arrondissement;Paris | Rue de Crimée 82;6;2021-09-21T13:22:16+00:00;48.8824, 2.3866
En service;17e Arrondissement;Paris | Avenue de Clichy 181 quater;4;2021-09-14T15:04:21+00:00;48.8935, 2.3148
En service;17e Arrondissement;Paris | Rue de Courcelles 210;6;2021-09-14T13:54:27+00:00;48.8867, 2.2955
En service;17e Arrondissement;Paris | Rue Dulong 67;5;2021-09-14T14:53:25+00:00;48.8863, 2.3151
En service;17e Arrondissement;Paris | Rue Dulong 67;5;2021-09-14T14:53:36+00:00;48.8863, 2.3151
En service;17e Arrondissement;Paris | Rue Dulong 67;5;2021-09-14T14:53:18+00:00;48.8863, 2.3151
En service;18e Arrondissement;Paris | Rue Navier 1;5;2021-09-07T09:42:23+00:00;48.8955, 2.3283
En service;16e Arrondissement;Paris | Avenue Georges Mandel 42 bis;6;2021-09-01T00:00:00+00:00;48.864, 2.2806
En service;20e Arrondissement;Paris | Rue Guébriant 6;6;2021-09-01T08:00:02+00:00;48.8731, 2.4092
En service;15e Arrondissement;Paris | Rue de l'Arrivée 16;6;2021-09-01T07:48:42+00:00;48.8432, 2.3217
